ID,HouseType,Size,Price,LotSize,Balcony,LivingSpace,NumberRooms,YearBuilt,Locality,PostalCode
4000829400,BIFAMILIAR_HOUSE,L,1352400.0,456.0,,170.0,8.5,1946.0,Biel/Bienne,2502
4000828895,SINGLE_HOUSE,M,0.0,697.0,,140.0,8.5,1951.0,Sevelen,9475
4000828620,ROW_HOUSE,L,,209.0,,420.0,10.0,1990.0,Wangen b. Olten,4612
4000828611,SINGLE_HOUSE,M,1318590.0,913.0,,190.0,8.5,1988.0,Trimbach,4632
4000819611,SINGLE_HOUSE,M,0.0,912.0,,390.0,9.5,1984.0,Kehrsatz,3122
4000811059,SINGLE_HOUSE,M,1014300.0,633.0,,180.0,9.5,1987.0,Flums,8890
4000803135,MULTIPLE_DWELLING,L,2337300.0,501.0,,400.0,15.0,1918.0,Freienstein,8427
4000803134,SINGLE_HOUSE,L,2337300.0,501.0,,400.0,15.0,1918.0,Freienstein,8427
4000802465,FARM_HOUSE,L,2425500.0,843.0,,350.0,7.5,1840.0,Attikon,8544
4000802404,BIFAMILIAR_HOUSE,L,1174530.0,172.0,,180.0,9.5,1996.0,Diepoldsau,9444
4000801905,BIFAMILIAR_HOUSE,L,1536150.0,288.0,,190.0,7.5,1985.0,St. Gallen,9000
4000801339,BIFAMILIAR_HOUSE,L,1756650.0,1368.0,,280.0,9.5,1900.0,Rüthi (Rheintal),9464
4000799409,SINGLE_HOUSE,M,2638650.0,90.0,,220.0,11.5,1739.0,Horgen,8810
4000795072,VILLA,L,1834560.0,1540.0,,330.0,13.0,1951.0,Sierre,3960
4000783343,SINGLE_HOUSE,L,1492050.0,233.0,,,8.5,2024.0,Altishausen,8573
4000783341,SINGLE_HOUSE,L,1727250.0,332.0,,,9.5,2024.0,Altishausen,8573
4000783339,SINGLE_HOUSE,L,1786050.0,282.0,,,9.5,2024.0,Altishausen,8573
4000783337,MULTIPLE_DWELLING,L,2058000.0,596.0,,,,,Sommeri,8580
4000783336,SINGLE_HOUSE,L,2043300.0,704.0,,,7.5,2023.0,Wuppenau,9514
4000783333,SINGLE_HOUSE,L,1999200.0,557.0,,,9.5,2023.0,Wuppenau,9514
4000782594,TERRACE_HOUSE,L,955500.0,765.0,,140.0,8.5,1994.0,Oensingen,4702
4000781433,SINGLE_HOUSE,L,3087000.0,1728.0,,380.0,9.5,2016.0,Trogen,9043
4000780239,SINGLE_HOUSE,L,2587200.0,310.0,,280.0,9.5,2005.0,Lufingen,8426
4000779701,SINGLE_HOUSE,L,1690500.0,,,250.0,,1983.0,Altstätten SG,9450
4000771479,SINGLE_HOUSE,M,1734600.0,120.0,,230.0,7.5,2017.0,Grüsch,7214
4000768009,ROW_HOUSE,M,1205400.0,241.0,,180.0,8.5,1972.0,Hindelbank,3324
4000757460,ROW_HOUSE,L,2241750.0,157.0,,330.0,8.5,1568.0,Le Landeron,2525
4000755581,RUSTICO,L,1558200.0,19961.0,,190.0,8.5,,Palagnedra,6657
4000755579,VILLA,L,3087000.0,606.0,,310.0,8.5,1995.0,Gordola,6596
4000755433,CHALET,L,1455300.0,,,,11.5,2000.0,Unterbäch VS,3944
4000740680,BIFAMILIAR_HOUSE,M,0.0,307.0,,300.0,12.5,1998.0,Rorbas,8427
4000735622,SINGLE_HOUSE,L,1808100.0,624.0,,,9.5,2023.0,Wuppenau,9514
4000732464,BIFAMILIAR_HOUSE,L,1161120.0,396.0,,170.0,9.5,1947.0,Schaffhausen,8200
4000730430,SINGLE_HOUSE,M,1521450.0,617.0,,180.0,8.5,1971.0,Derendingen,4552
4000722687,SINGLE_HOUSE,L,1690500.0,549.0,,170.0,8.5,1967.0,Höri,8181
4000713478,ROW_HOUSE,L,1058400.0,254.0,,250.0,7.5,1865.0,Ollon VD,1867
4000712805,SINGLE_HOUSE,L,1543500.0,,,180.0,8.5,2004.0,Ipsach,2563
4000712437,BIFAMILIAR_HOUSE,L,1264020.0,442.0,,190.0,9.5,1947.0,Schaffhausen,8200
4000711371,ROW_HOUSE,L,867120.0,180.0,,160.0,8.5,1932.0,Schaffhausen,8200
4000706631,VILLA,M,3185490.0,984.0,,290.0,9.5,1959.0,Weggis,6353
4000720933,SINGLE_HOUSE,L,1440600.0,677.0,,320.0,13.0,,Brugg,5200
3002802325,MULTIPLE_DWELLING,L,2638650.0,,,,,,Biel/Bienne,2502
3002527999,SINGLE_HOUSE,L,8599500.0,1000.0,,620.0,16.5,1994.0,Grindelwald,3818
4000816400,SINGLE_HOUSE,L,3675000.0,1200.0,,360.0,9.5,2024.0,Staad SG,9422
3003447880,SINGLE_HOUSE,S,0.0,304.0,,310.0,,1966.0,Ulrichen,3988
4000719161,ROW_HOUSE,L,1146600.0,,,180.0,9.0,1984.0,Mülligen,5243
4000704784,BIFAMILIAR_HOUSE,L,1425900.0,344.0,,280.0,13.0,1975.0,Studen BE,2557
4000699225,SINGLE_HOUSE,L,1168650.0,715.0,,300.0,9.5,1929.0,Huttwil,4950
4000683171,BIFAMILIAR_HOUSE,L,4336500.0,403.0,,430.0,8.5,1989.0,Egg b. Zürich,8132
4000672443,BIFAMILIAR_HOUSE,L,1543500.0,361.0,,220.0,8.5,2003.0,Muolen,9313
4000666177,SINGLE_HOUSE,L,2168250.0,258.0,,190.0,8.5,2023.0,Konolfingen,3510
4000645194,SINGLE_HOUSE,M,3763200.0,1986.0,,560.0,,1830.0,Nusshof,4453
4000616724,SINGLE_HOUSE,L,1536150.0,880.0,,200.0,7.0,2001.0,Fétigny,1532
4000615639,SINGLE_HOUSE,L,0.0,684.0,,240.0,11.0,1899.0,Steckborn,8266
4000568178,MULTIPLE_DWELLING,L,3307500.0,,,,,1966.0,Ramsen,8262
4000563553,SINGLE_HOUSE,L,1609650.0,734.0,,230.0,8.5,1996.0,Payerne,1530
4000542556,SINGLE_HOUSE,L,1014300.0,601.0,,250.0,11.0,1903.0,Le Locle,2400
4000542555,BIFAMILIAR_HOUSE,L,2050650.0,554.0,,240.0,7.5,2023.0,Les Cullayes,1080
4000487294,SINGLE_HOUSE,L,2587200.0,,,510.0,12.5,1993.0,Vacallo,6833
4000444538,SINGLE_HOUSE,L,1029000.0,744.0,,160.0,8.5,2003.0,Chamoson,1955
